website,snapshot_number,snapshot_date,start_date_str,end_date_str,ttt,los,name,rating,price,index_in_page,reviews_amount
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Hotel 309,"6.1
Scored 6.1","₪ 2,365",98,"1,485 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Omni Berkshire Place,"8.7
Scored 8.7","₪ 5,143",99,"1,305 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Hilton New York Fashion District,"7.3
Scored 7.3","₪ 3,966",100,735 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,"Club Quarters Hotel World Trade Center, New York","8.2
Scored 8.2","₪ 3,778",101,"4,085 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Hotel Edison Times Square,"7.4
Scored 7.4","₪ 4,309",102,"15,408 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Hyatt Centric Times Square New York,"8.3
Scored 8.3","₪ 5,196",103,"1,271 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Hyatt Herald Square New York,"8.0
Scored 8.0","₪ 4,146",104,"1,325 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,The Gotham Hotel,"8.4
Scored 8.4","₪ 4,799",105,"1,518 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Arthouse Hotel,"7.9
Scored 7.9","₪ 4,068",106,"1,857 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Moderne Hotel,"7.9
Scored 7.9","₪ 4,333",107,939 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Hotel Boutique at Grand Central,"7.8
Scored 7.8","₪ 3,992",108,"1,827 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,"Hotel 50 Bowery, part of JdV by Hyatt","8.5
Scored 8.5","₪ 4,643",109,915 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,SpringHill Suites by Marriott New York Manhattan Chelsea,"8.2
Scored 8.2","₪ 4,797",110,"8,799 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,The Belvedere Hotel,"8.0
Scored 8.0","₪ 4,133",111,"5,583 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Citadines Connect Fifth Avenue New York,"7.5
Scored 7.5","₪ 4,000",112,"3,071 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Leon Hotel LES,"8.0
Scored 8.0","₪ 3,629",113,"2,291 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,"Hotel Indigo NYC Downtown - Wall Street, an IHG Hotel","8.3
Scored 8.3","₪ 3,761",114,905 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,The James New York - NoMad,"8.1
Scored 8.1","₪ 4,765",115,"1,186 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Renaissance New York Midtown Hotel,"8.5
Scored 8.5","₪ 5,473",116,"1,426 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,"Kimpton Hotel Theta, an IHG Hotel","8.5
Scored 8.5","₪ 4,714",117,655 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,NoMo SoHo,"7.5
Scored 7.5","₪ 4,324",118,"1,196 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Freehand New York,"7.8
Scored 7.8","₪ 3,904",119,"1,840 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,"Staypineapple, An Artful Hotel, Midtown New York","8.7
Scored 8.7","₪ 4,138",120,"1,486 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Moxy NYC Chelsea,"8.3
Scored 8.3","₪ 4,788",121,"3,299 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,World Center Hotel,"8.2
Scored 8.2","₪ 3,778",122,"3,762 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Soho Grand Hotel,"8.3
Scored 8.3","₪ 6,332",123,"1,771 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Courtyard by Marriott New York Manhattan/ Fifth Avenue,"8.0
Scored 8.0","₪ 4,510",124,"1,284 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Embassy Suites By Hilton New York Manhattan Times Square,"7.8
Scored 7.8","₪ 4,845",125,"4,441 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Moxy NYC Lower East Side,"8.0
Scored 8.0","₪ 4,077",126,823 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Best Western Plus Soho Hotel,"8.7
Scored 8.7","₪ 3,969",127,"1,003 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Sheraton New York Times Square Hotel,"7.0
Scored 7.0","₪ 4,334",128,"1,581 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel","8.5
Scored 8.5","₪ 4,900",129,776 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,"Holiday Inn New York City - Times Square, an IHG Hotel","7.7
Scored 7.7","₪ 3,677",130,"2,094 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Hotel 48LEX New York,"7.7
Scored 7.7","₪ 5,124",131,387 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Chambers powered by Sonder,"8.3
Scored 8.3","₪ 4,162",132,716 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Tempo By Hilton New York Times Square,"8.5
Scored 8.5","₪ 5,674",133,636 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,The Hotel at Fifth Avenue,"7.5
Scored 7.5","₪ 3,718",134,"3,739 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Fairfield Inn & Suites by Marriott New York Manhattan/Fifth Avenue,"7.4
Scored 7.4","₪ 4,262",135,584 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,"Gild Hall, A Thompson Hotel, by Hyatt","8.6
Scored 8.6","₪ 4,689",136,350 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Arlo Midtown,"8.7
Scored 8.7","₪ 4,794",137,"5,848 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel","7.0
Scored 7.0","₪ 3,809",138,"4,676 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Wyndham Garden Chinatown,"7.4
Scored 7.4","₪ 3,725",139,700 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Iroquois New York Times Square,"8.2
Scored 8.2","₪ 5,273",140,"2,735 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Hotel AKA NoMad,"8.4
Scored 8.4","₪ 4,646",141,380 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,The Evelyn NoMad,"7.8
Scored 7.8","₪ 5,174",142,"3,025 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Hilton Garden Inn New York/Tribeca,"7.5
Scored 7.5","₪ 4,089",143,654 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,"The Lexington Hotel, Autograph Collection","7.9
Scored 7.9","₪ 4,446",144,508 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,HGU New York,"7.6
Scored 7.6","₪ 4,047",145,"2,048 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,"Kimpton Hotel Eventi, an IHG Hotel","8.3
Scored 8.3","₪ 5,058",146,582 reviews
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Nolitan Hotel SoHo - New York,"8.0
Scored 8.0","₪ 4,892",147,"1,378 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,The Shelburne Sonesta New York,"8.0
Scored 8.0","₪ 3,682",148,"1,748 reviews"
Booking,3,07 June 2024,14 June 2024,18 June 2024,7,4,Residence Inn New York Downtown Manhattan/Financial District,"7.8
Scored 7.8","₪ 3,919",149,721 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Roxy Hotel New York,"8.5
Scored 8.5","₪ 8,950",1,"1,251 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"U Hotel Fifth Avenue, Empire State Building","7.9
Scored 7.9","₪ 3,979",2,"3,022 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Wingate by Wyndham New York Midtown South/5th Ave,"8.1
Scored 8.1","₪ 4,354",3,"2,088 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Pod Times Square,"8.1
Scored 8.1","₪ 3,824",4,"22,221 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Courtyard by Marriott Times Square West,"8.2
Scored 8.2","₪ 4,474",5,"2,776 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Delta Hotels by Marriott New York Times Square,"7.7
Scored 7.7","₪ 4,643",6,"2,620 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,TownePlace Suites by Marriott New York Manhattan/Chelsea,"8.1
Scored 8.1","₪ 5,009",7,"6,155 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Henn na Hotel New York,"8.5
Scored 8.5","₪ 4,827",8,"3,075 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Courtyard New York Downtown Manhattan/Financial District,"7.5
Scored 7.5","₪ 3,979",9,"1,643 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hilton Garden Inn New York/Manhattan-Chelsea,"7.9
Scored 7.9","₪ 4,552",10,"4,401 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,"7.8
Scored 7.8","₪ 4,240",11,"1,005 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,TownePlace Suites by Marriott New York Manhattan/Times Square,"8.3
Scored 8.3","₪ 4,711",12,"1,597 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"The Draper New York, Tapestry Collection by Hilton","8.4
Scored 8.4","₪ 4,814",13,"1,475 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Broadway Plaza Hotel,"8.7
Scored 8.7","₪ 5,028",14,871 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Fairfield Inn by Marriott New York Manhattan/Financial District,"7.5
Scored 7.5","₪ 4,257",15,"3,512 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,AC Hotel by Marriott New York Downtown,"8.5
Scored 8.5","₪ 4,583",16,"1,738 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Sanctuary Hotel New York,"8.1
Scored 8.1","₪ 4,813",17,"1,348 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,DoubleTree by Hilton New York Times Square South,"8.0
Scored 8.0","₪ 4,722",18,"6,041 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,The Moore,"8.5
Scored 8.5","₪ 5,389",19,"1,618 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hampton Inn Manhattan Chelsea,"7.7
Scored 7.7","₪ 4,573",20,"1,853 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"8.2
Scored 8.2","₪ 5,362",21,"5,237 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Cambria Hotel New York - Chelsea,"7.9
Scored 7.9","₪ 4,670",22,"3,834 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,"8.4
Scored 8.4","₪ 4,399",23,"5,055 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Pod 51,"7.8
Scored 7.8","₪ 3,606",24,"10,936 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hyatt Place New York City/Times Square,"7.6
Scored 7.6","₪ 5,135",25,"21,759 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,DoubleTree by Hilton New York Midtown Fifth Ave,"7.5
Scored 7.5","₪ 4,996",26,574 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"The Cloud One New York-Downtown, by the Motel One Group","8.4
Scored 8.4","₪ 5,054",27,"4,421 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Pod 39,"8.1
Scored 8.1","₪ 4,333",28,"11,415 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,M Social Hotel Times Square New York,"8.4
Scored 8.4","₪ 6,461",29,"10,810 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Aloft Manhattan Downtown - Financial District,"7.4
Scored 7.4","₪ 3,699",30,"1,180 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Doubletree By Hilton New York Times Square West,"7.1
Scored 7.1","₪ 4,081",31,"14,359 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,SpringHill Suites by Marriott New York Manhattan/Times Square South,"8.0
Scored 8.0","₪ 4,898",32,"7,287 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hotel Hayden New York,"7.1
Scored 7.1","₪ 4,436",33,"2,668 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"The New Yorker, A Wyndham Hotel","7.7
Scored 7.7","₪ 4,634",34,"15,164 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Aloft New York Chelsea,"7.6
Scored 7.6","₪ 4,292",35,60 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,"8.1
Scored 8.1","₪ 5,011",36,"1,017 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"Hotel Indigo NYC Financial District, an IHG Hotel","8.8
Scored 8.8","₪ 4,560",37,"1,087 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hampton Inn Manhattan-35th St Empire State Bldg,"8.2
Scored 8.2","₪ 5,251",38,"6,357 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,NH Collection New York Madison Avenue,"8.3
Scored 8.3","₪ 6,951",39,"2,008 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,The Chelsean New York,"7.1
Scored 7.1","₪ 4,186",40,"1,594 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Pestana CR7 Times Square,"8.2
Scored 8.2","₪ 4,737",41,"2,406 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Margaritaville Resort Times Square,"8.7
Scored 8.7","₪ 6,861",42,"3,115 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hilton Garden Inn West 35th Street,"8.3
Scored 8.3","₪ 4,880",43,"2,988 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"Dream Midtown, by Hyatt","7.5
Scored 7.5","₪ 4,802",44,"1,243 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,La Quinta by Wyndham Time Square South,"8.3
Scored 8.3","₪ 5,284",45,"3,935 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,"7.9
Scored 7.9","₪ 5,087",46,"1,241 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Courtyard by Marriott New York Manhattan/Chelsea,"8.3
Scored 8.3","₪ 4,776",47,"1,482 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Four Points by Sheraton New York Downtown,"7.3
Scored 7.3","₪ 4,155",48,"2,325 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hampton Inn Manhattan/Downtown- Financial District,"7.5
Scored 7.5","₪ 4,224",49,684 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,"8.0
Scored 8.0","₪ 4,928",50,166 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hotel Lucerne,"8.5
Scored 8.5","₪ 4,961",51,"1,769 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"Hotel Shocard Broadway, Times Square","7.3
Scored 7.3","₪ 3,851",52,"2,354 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Virgin Hotels New York City,"8.4
Scored 8.4","₪ 6,783",53,976 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"Holiday Inn Express - Times Square South, an IHG Hotel","7.8
Scored 7.8","₪ 5,323",54,"3,637 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Pestana Park Avenue,"8.6
Scored 8.6","₪ 4,705",55,"1,134 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hyatt Grand Central New York,"7.3
Scored 7.3","₪ 5,151",56,"2,605 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Four Points by Sheraton Manhattan Midtown West,"8.2
Scored 8.2","₪ 5,295",57,"2,228 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hotel Edison Times Square,"7.4
Scored 7.4","₪ 5,189",58,"15,408 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Motto by Hilton New York City Chelsea,"8.6
Scored 8.6","₪ 5,587",59,"2,589 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Four Points by Sheraton Manhattan SoHo Village,"7.6
Scored 7.6","₪ 4,415",60,896 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,DoubleTree by Hilton New York Downtown,"7.3
Scored 7.3","₪ 4,152",61,"4,022 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Millennium Hotel Broadway Times Square,"7.3
Scored 7.3","₪ 5,206",62,"7,732 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"Candlewood Suites NYC -Times Square, an IHG Hotel","7.5
Scored 7.5","₪ 4,358",63,"2,001 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Eurostars Wall Street,"7.9
Scored 7.9","₪ 4,180",64,"1,143 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,The Belvedere Hotel,"8.0
Scored 8.0","₪ 4,938",65,"5,583 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,The FIDI Hotel,"8.2
Scored 8.2","₪ 3,843",66,"1,065 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Sheraton Tribeca New York Hotel,"7.7
Scored 7.7","₪ 4,541",67,"3,315 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Ameritania at Times Square,"7.9
Scored 7.9","₪ 3,765",68,"5,794 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"The Time New York, part of JdV by Hyatt","7.6
Scored 7.6","₪ 5,021",69,"1,821 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel","8.5
Scored 8.5","₪ 5,569",70,776 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Courtyard by Marriott New York Manhattan/Central Park,"8.2
Scored 8.2","₪ 6,595",71,"5,679 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Warwick New York,"8.0
Scored 8.0","₪ 5,803",72,"6,247 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Arthouse Hotel,"7.9
Scored 7.9","₪ 4,985",73,"1,857 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hilton Garden Inn New York/Midtown Park Avenue,"8.0
Scored 8.0","₪ 5,186",74,"1,909 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Moderne Hotel,"7.9
Scored 7.9","₪ 5,202",75,939 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hotel 309,"6.1
Scored 6.1","₪ 2,936",76,"1,485 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"Crowne Plaza Times Square Manhattan, an IHG Hotel","7.8
Scored 7.8","₪ 5,696",77,"6,709 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"The Bernic Hotel New York City,Tapestry Collection by Hilton","8.1
Scored 8.1","₪ 5,507",78,"1,026 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,citizenM New York Bowery,"8.7
Scored 8.7","₪ 5,435",79,"3,077 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Walker Hotel Tribeca,"8.0
Scored 8.0","₪ 5,122",80,"1,703 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,"8.2
Scored 8.2","₪ 5,759",81,"6,813 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"EVEN Hotel New York - Times Square South, an IHG Hotel","8.5
Scored 8.5","₪ 5,259",82,566 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Royalton New York,"7.7
Scored 7.7","₪ 5,010",83,"2,439 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"Club Quarters Hotel Times Square, New York","7.8
Scored 7.8","₪ 4,603",84,"3,283 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Ace Hotel New York,"7.9
Scored 7.9","₪ 5,382",85,"1,708 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Renaissance New York Chelsea Hotel,"8.0
Scored 8.0","₪ 5,769",86,890 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,70 Park Avenue Hotel,"8.3
Scored 8.3","₪ 5,307",87,"1,837 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Archer Hotel New York,"8.6
Scored 8.6","₪ 5,788",88,975 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Tuscany by LuxUrban,"7.3
Scored 7.3","₪ 4,241",89,"2,413 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,The Gotham Hotel,"8.4
Scored 8.4","₪ 6,248",90,"1,518 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hilton Club The Central at 5th New York,"8.9
Scored 8.9","₪ 6,417",91,589 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,NoMo SoHo,"7.5
Scored 7.5","₪ 5,234",92,"1,196 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,MADE Hotel,"8.5
Scored 8.5","₪ 6,891",93,"1,117 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,The James New York - NoMad,"8.1
Scored 8.1","₪ 5,894",94,"1,186 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Aliz Hotel Times Square,"7.9
Scored 7.9","₪ 5,060",95,"5,487 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,The Hotel at Fifth Avenue,"7.5
Scored 7.5","₪ 4,295",96,"3,739 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hyatt Place New York/Midtown-South,"8.2
Scored 8.2","₪ 5,871",97,"3,271 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Moxy NYC Lower East Side,"8.0
Scored 8.0","₪ 5,084",98,823 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hyatt Herald Square New York,"8.0
Scored 8.0","₪ 5,311",99,"1,325 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Millennium Downtown New York,"7.4
Scored 7.4","₪ 5,237",100,"5,047 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"Club Quarters Hotel Grand Central, New York","8.0
Scored 8.0","₪ 4,493",101,"4,477 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"Holiday Inn Express New York City Chelsea, an IHG Hotel","7.8
Scored 7.8","₪ 4,845",102,"3,913 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Leon Hotel LES,"8.0
Scored 8.0","₪ 4,491",103,"2,291 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Executive Hotel Le Soleil New York,"8.4
Scored 8.4","₪ 6,210",104,"4,009 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"The Jewel Hotel, New York","8.6
Scored 8.6","₪ 5,940",105,"2,927 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,SpringHill Suites by Marriott New York Manhattan Chelsea,"8.2
Scored 8.2","₪ 6,154",106,"8,799 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,"8.5
Scored 8.5","₪ 5,379",107,"1,677 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"Hotel Indigo NYC Downtown - Wall Street, an IHG Hotel","8.3
Scored 8.3","₪ 4,767",108,905 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Millennium Premier New York Times Square,"7.1
Scored 7.1","₪ 5,220",109,"1,380 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Sheraton New York Times Square Hotel,"7.0
Scored 7.0","₪ 5,602",110,"1,581 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Nolitan Hotel SoHo - New York,"8.0
Scored 8.0","₪ 5,748",111,"1,378 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Freehand New York,"7.8
Scored 7.8","₪ 4,889",112,"1,840 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"Kimpton Hotel Theta, an IHG Hotel","8.5
Scored 8.5","₪ 5,936",113,655 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,LUMA Hotel - Times Square,"9.0
Scored 9.0","₪ 7,126",114,"3,921 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hotel Boutique at Grand Central,"7.8
Scored 7.8","₪ 5,251",115,"1,827 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Moxy NYC Chelsea,"8.3
Scored 8.3","₪ 6,060",116,"3,299 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Omni Berkshire Place,"8.7
Scored 8.7","₪ 6,655",117,"1,305 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"Hotel 50 Bowery, part of JdV by Hyatt","8.5
Scored 8.5","₪ 5,922",118,915 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,"Club Quarters Hotel World Trade Center, New York","8.2
Scored 8.2","₪ 4,934",119,"4,085 reviews"
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Hilton New York Fashion District,"7.3
Scored 7.3","₪ 5,303",120,735 reviews
Booking,3,07 June 2024,14 June 2024,19 June 2024,7,5,Park Central,"7.3
Scored 7.3","₪ 6,178",121,"5,568 reviews"
