website,snapshot_number,snapshot_date,start_date_str,end_date_str,ttt,los,name,rating,price,index_in_page,reviews_amount
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Life Hotel New York,525 reviews,"₪ 2,794",52,525 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Millennium Hotel Broadway Times Square,"7,740 reviews","₪ 3,106",53,"7,740 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel","4,618 reviews","₪ 2,415",54,"4,618 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Pod 51,"10,959 reviews","₪ 2,026",55,"10,959 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Virgin Hotels New York City,994 reviews,"₪ 4,061",56,994 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hotel Richland LES,"1,096 reviews","₪ 2,059",57,"1,096 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,"6,788 reviews","₪ 3,013",58,"6,788 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hyatt House New York/Chelsea,"1,395 reviews","₪ 3,362",59,"1,395 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,La Quinta by Wyndham Time Square South,"3,949 reviews","₪ 2,977",60,"3,949 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Leon Hotel LES,"2,301 reviews","₪ 2,182",61,"2,301 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Wingate by Wyndham New York Midtown South/5th Ave,"2,096 reviews","₪ 3,081",62,"2,096 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,The Hotel Chelsea,"1,086 reviews","₪ 5,978",63,"1,086 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hyatt Grand Central New York,"2,617 reviews","₪ 3,238",64,"2,617 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Arthouse Hotel,"1,877 reviews","₪ 2,809",65,"1,877 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,The Chelsean New York,"1,624 reviews","₪ 2,434",66,"1,624 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Romer Hell's Kitchen,"1,194 reviews","₪ 3,405",67,"1,194 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Motto By Hilton New York City Times Square,416 reviews,"₪ 3,048",68,416 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hilton Garden Inn New York Times Square South,"4,286 reviews","₪ 3,251",69,"4,286 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hotel Mimosa,865 reviews,"₪ 2,471",70,865 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Omni Berkshire Place,"1,314 reviews","₪ 4,128",71,"1,314 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Motto by Hilton New York City Chelsea,"2,604 reviews","₪ 3,416",72,"2,604 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Solita Soho Hotel,"1,139 reviews","₪ 2,313",73,"1,139 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,The Belvedere Hotel,"5,619 reviews","₪ 2,756",74,"5,619 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Aloft Manhattan Downtown - Financial District,"1,178 reviews","₪ 2,065",75,"1,178 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,The Gotham Hotel,"1,528 reviews","₪ 3,852",76,"1,528 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Pestana Park Avenue,"1,134 reviews","₪ 2,997",77,"1,134 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,LUMA Hotel - Times Square,"3,933 reviews","₪ 4,206",78,"3,933 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,The Gregorian New York City,565 reviews,"₪ 3,164",79,565 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Courtyard by Marriott New York Manhattan/Central Park,"5,681 reviews","₪ 4,214",80,"5,681 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Soho Grand Hotel,"1,766 reviews","₪ 5,699",81,"1,766 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,HGU New York,"2,054 reviews","₪ 3,107",82,"2,054 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,TownePlace Suites by Marriott New York Manhattan/Times Square,"1,597 reviews","₪ 3,024",83,"1,597 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Best Western Premier Empire State Hotel,"1,412 reviews","₪ 2,932",84,"1,412 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hotel Mulberry,718 reviews,"₪ 2,818",85,718 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,The Allen Hotel,"1,595 reviews","₪ 2,449",86,"1,595 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hyatt Place New York City/Times Square,"21,715 reviews","₪ 3,203",87,"21,715 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hotel Lucerne,"1,776 reviews","₪ 2,838",88,"1,776 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Park Central,"5,647 reviews","₪ 3,443",89,"5,647 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,DoubleTree by Hilton New York Times Square South,"6,041 reviews","₪ 3,188",90,"6,041 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,"The Bernic Hotel New York City,Tapestry Collection by Hilton","1,020 reviews","₪ 2,970",91,"1,020 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,La Quinta by Wyndham New York City Central Park,"4,333 reviews","₪ 2,406",92,"4,333 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,"1,685 reviews","₪ 3,080",93,"1,685 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hyatt Centric Times Square New York,"1,278 reviews","₪ 4,432",94,"1,278 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Empire Hotel,"4,510 reviews","₪ 2,726",95,"4,510 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hotel 48LEX New York,386 reviews,"₪ 3,612",96,386 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Delta Hotels by Marriott New York Times Square,"2,658 reviews","₪ 3,038",97,"2,658 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Soul Food,7 reviews,"₪ 1,971",98,7 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,SpringHill Suites by Marriott New York Manhattan/Times Square South,"7,296 reviews","₪ 3,016",99,"7,296 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hampton Inn Manhattan-35th St Empire State Bldg,"6,380 reviews","₪ 3,181",100,"6,380 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hilton Garden Inn New York/Manhattan-Chelsea,"4,392 reviews","₪ 3,165",101,"4,392 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,"Holiday Inn New York City - Times Square, an IHG Hotel","2,075 reviews","₪ 2,689",102,"2,075 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,AC Hotel by Marriott New York Downtown,"1,725 reviews","₪ 2,734",103,"1,725 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hard Rock Hotel New York,"2,436 reviews","₪ 5,067",104,"2,436 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,DoubleTree by Hilton New York Downtown,"4,030 reviews","₪ 2,315",105,"4,030 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,The Manhattan Club,"3,621 reviews","₪ 3,646",106,"3,621 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Moxy NYC Chelsea,"3,274 reviews","₪ 3,351",107,"3,274 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Manhattan Bowery Lodge,931 reviews,"₪ 1,244",108,931 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Sheraton Tribeca New York Hotel,"3,330 reviews","₪ 3,241",109,"3,330 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,"Holiday Inn Express - Wall Street, an IHG Hotel","1,954 reviews","₪ 2,157",110,"1,954 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hilton Garden Inn New York Central Park South-Midtown West,"8,436 reviews","₪ 3,423",111,"8,436 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Roomza Times Square at Pestana CR7,213 reviews,"₪ 4,020",112,213 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,West Side YMCA,"13,500 reviews","₪ 1,467",113,"13,500 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,70 Park Avenue Hotel,"1,849 reviews","₪ 3,019",115,"1,849 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Renaissance New York Chelsea Hotel,892 reviews,"₪ 3,630",116,892 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Fitzpatrick Manhattan,579 reviews,"₪ 4,180",117,579 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,"Park South Hotel, part of JdV by Hyatt",307 reviews,"₪ 3,361",118,307 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Warwick New York,"6,253 reviews","₪ 3,960",119,"6,253 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Riu Plaza Manhattan Times Square,"11,757 reviews","₪ 4,202",120,"11,757 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hotel Belleclaire Central Park,"4,339 reviews","₪ 3,298",121,"4,339 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Home2 Suites By Hilton New York Times Square,661 reviews,"₪ 3,306",122,661 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Kixby,178 reviews,"₪ 3,484",123,178 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,"Hotel Indigo NYC Downtown - Wall Street, an IHG Hotel",920 reviews,"₪ 2,585",124,920 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hotel Edison Times Square,"15,417 reviews","₪ 3,478",125,"15,417 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Courtyard by Marriott New York Manhattan/Chelsea,"1,487 reviews","₪ 3,250",126,"1,487 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Ace Hotel New York,"1,720 reviews","₪ 3,115",127,"1,720 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Park Lane New York,"4,077 reviews","₪ 5,874",128,"4,077 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,"Hotel 50 Bowery, part of JdV by Hyatt",921 reviews,"₪ 3,396",129,921 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,MOXY NYC Times Square,"7,372 reviews","₪ 3,199",130,"7,372 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,"Holiday Inn Express New York City Chelsea, an IHG Hotel","3,917 reviews","₪ 2,844",131,"3,917 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,The James New York - NoMad,"1,197 reviews","₪ 3,948",132,"1,197 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Aliz Hotel Times Square,"5,515 reviews","₪ 3,038",133,"5,515 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Room at the Heart of East Village,6 reviews,"₪ 2,138",134,6 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hotel 27 by LuxUrban,605 reviews,"₪ 2,339",135,605 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,TRYP by Wyndham New York City Times Square - Midtown,"2,996 reviews","₪ 2,496",136,"2,996 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,The Washington by LuxUrban,"8,365 reviews","₪ 2,362",137,"8,365 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,3 West Club,469 reviews,"₪ 3,922",138,469 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,"Holiday Inn Express - Times Square South, an IHG Hotel","3,629 reviews","₪ 3,265",139,"3,629 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Hyatt Herald Square New York,"1,328 reviews","₪ 3,204",140,"1,328 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,The Ludlow Hotel,"1,196 reviews","₪ 5,912",141,"1,196 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"5,220 reviews","₪ 3,762",142,"5,220 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,"InterContinental New York Barclay Hotel, an IHG Hotel","1,561 reviews","₪ 4,684",144,"1,561 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,The Manhattan at Times Square,"7,550 reviews","₪ 2,571",145,"7,550 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Pestana CR7 Times Square,"2,420 reviews","₪ 3,125",146,"2,420 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,"The Draper New York, Tapestry Collection by Hilton","1,479 reviews","₪ 3,300",147,"1,479 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Freehand New York,"1,856 reviews","₪ 3,035",148,"1,856 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Fitzpatrick Grand Central,623 reviews,"₪ 3,165",149,623 reviews
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,Arlo Midtown,"5,873 reviews","₪ 3,895",150,"5,873 reviews"
Booking,4,13 June 2024,18 June 2024,21 June 2024,5,3,The Frederick Hotel Tribeca,"2,261 reviews","₪ 3,251",151,"2,261 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Merrion Row Hotel and Public House,700 reviews,"₪ 5,466",1,700 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Roxy Hotel New York,"1,249 reviews","₪ 7,057",2,"1,249 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,CIVILIAN Hotel,"3,783 reviews","₪ 3,595",3,"3,783 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Pod Times Square,"22,267 reviews","₪ 2,866",4,"22,267 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Margaritaville Resort Times Square,"3,134 reviews","₪ 5,229",5,"3,134 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Renaissance New York Midtown Hotel,"1,434 reviews","₪ 4,126",6,"1,434 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,NH Collection New York Madison Avenue,"2,010 reviews","₪ 6,416",7,"2,010 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,"Hotel Indigo NYC Financial District, an IHG Hotel","1,096 reviews","₪ 3,044",8,"1,096 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,"U Hotel Fifth Avenue, Empire State Building","3,036 reviews","₪ 3,336",9,"3,036 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Royalton New York,"2,450 reviews","₪ 5,062",10,"2,450 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,"33 Hotel, New York City, Seaport",510 reviews,"₪ 6,530",11,510 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,TownePlace Suites by Marriott New York Manhattan/Chelsea,"6,198 reviews","₪ 3,931",12,"6,198 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,M Social Hotel Times Square New York,"10,860 reviews","₪ 5,350",13,"10,860 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,"The Historic Mayfair Hotel Times Square, Ascend Hotel Collection",714 reviews,"₪ 3,604",14,714 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,SpringHill Suites by Marriott New York Manhattan Chelsea,"8,870 reviews","₪ 4,126",15,"8,870 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Henn na Hotel New York,"3,090 reviews","₪ 4,511",16,"3,090 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,"The Cloud One New York-Downtown, by the Motel One Group","4,486 reviews","₪ 3,715",17,"4,486 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Sanctuary Hotel New York,"1,363 reviews","₪ 3,832",18,"1,363 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,The Moore,"1,629 reviews","₪ 4,404",19,"1,629 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Best Western Plus Soho Hotel,"1,013 reviews","₪ 3,705",20,"1,013 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,"Holiday Inn Express - Times Square, an IHG Hotel","2,750 reviews","₪ 3,124",21,"2,750 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Artezen Hotel,"1,082 reviews","₪ 4,612",22,"1,082 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Pod 39,"11,479 reviews","₪ 3,422",23,"11,479 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Courtyard New York Downtown Manhattan/Financial District,"1,651 reviews","₪ 3,131",24,"1,651 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",951 reviews,"₪ 3,985",25,951 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Hotel Richland LES,"1,096 reviews","₪ 3,144",26,"1,096 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,The Westin New York at Times Square,"1,062 reviews","₪ 5,525",27,"1,062 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,The Renwick,"2,188 reviews","₪ 4,844",28,"2,188 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Live Upper Manhattan on a Budget,6 reviews,"₪ 3,952",29,6 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,OYO Times Square,"1,849 reviews","₪ 3,340",30,"1,849 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Chelsea Rooms NYC,656 reviews,"₪ 3,289",31,656 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Hudson River Hotel,"2,324 reviews","₪ 3,161",32,"2,324 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,"The New Yorker, A Wyndham Hotel","15,227 reviews","₪ 3,656",33,"15,227 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Hilton Garden Inn New York/Midtown Park Avenue,"1,914 reviews","₪ 3,949",34,"1,914 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",777 reviews,"₪ 4,525",35,777 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,JW Marriott Essex House New York,487 reviews,"₪ 11,148",36,487 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,UNTITLED 3 Freeman Alley,282 reviews,"₪ 4,153",37,282 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"5,220 reviews","₪ 4,460",38,"5,220 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Hyatt Place NYC Chelsea,"15,520 reviews","₪ 4,604",39,"15,520 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Bryant Park Hotel,"1,194 reviews","₪ 5,395",40,"1,194 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Executive Hotel Le Soleil New York,"4,038 reviews","₪ 4,891",41,"4,038 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Hyatt House New York/Chelsea,"1,395 reviews","₪ 4,574",42,"1,395 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,HGU New York,"2,054 reviews","₪ 4,179",43,"2,054 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Soul Food,7 reviews,"₪ 2,628",44,7 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,The Gregorian New York City,565 reviews,"₪ 4,406",45,565 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Hotel Mimosa,865 reviews,"₪ 3,436",46,865 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,The Belvedere Hotel,"5,619 reviews","₪ 3,935",47,"5,619 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,"Kimpton Hotel Theta, an IHG Hotel",675 reviews,"₪ 4,699",48,675 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Courtyard by Marriott New York Manhattan/Central Park,"5,681 reviews","₪ 5,619",49,"5,681 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Pestana Park Avenue,"1,134 reviews","₪ 3,964",50,"1,134 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Omni Berkshire Place,"1,314 reviews","₪ 5,521",51,"1,314 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Wingate by Wyndham New York Midtown South/5th Ave,"2,096 reviews","₪ 4,336",52,"2,096 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Hyatt Place New York City/Times Square,"21,715 reviews","₪ 4,388",53,"21,715 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,"The Bernic Hotel New York City,Tapestry Collection by Hilton","1,020 reviews","₪ 4,013",54,"1,020 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,The Chelsean New York,"1,624 reviews","₪ 3,475",55,"1,624 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Hampton Inn Manhattan-35th St Empire State Bldg,"6,380 reviews","₪ 4,390",56,"6,380 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Ace Hotel New York,"1,720 reviews","₪ 4,537",57,"1,720 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Walker Hotel Tribeca,"1,700 reviews","₪ 4,329",59,"1,700 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,"6,788 reviews","₪ 4,460",60,"6,788 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Manhattan Bowery Lodge,931 reviews,"₪ 1,659",61,931 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Solita Soho Hotel,"1,139 reviews","₪ 3,332",62,"1,139 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,The Hotel Chelsea,"1,086 reviews","₪ 8,428",63,"1,086 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,"1,685 reviews","₪ 4,143",64,"1,685 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Doubletree By Hilton New York Times Square West,"14,261 reviews","₪ 3,644",65,"14,261 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Sheraton Tribeca New York Hotel,"3,330 reviews","₪ 4,308",66,"3,330 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,DoubleTree by Hilton New York Times Square South,"6,041 reviews","₪ 4,430",67,"6,041 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Motto by Hilton New York City Chelsea,"2,604 reviews","₪ 4,750",68,"2,604 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Soho Grand Hotel,"1,766 reviews","₪ 7,718",69,"1,766 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Courtyard by Marriott New York Manhattan/Chelsea,"1,487 reviews","₪ 4,375",70,"1,487 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Hotel 48LEX New York,386 reviews,"₪ 4,901",71,386 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,citizenM New York Times Square,"3,857 reviews","₪ 4,828",72,"3,857 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Kixby,178 reviews,"₪ 4,814",73,178 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Aliz Hotel Times Square,"5,515 reviews","₪ 4,242",74,"5,515 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Romer Hell's Kitchen,"1,194 reviews","₪ 4,888",75,"1,194 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Warwick New York,"6,253 reviews","₪ 5,492",76,"6,253 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,The James New York - NoMad,"1,197 reviews","₪ 5,345",77,"1,197 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Tempo By Hilton New York Times Square,641 reviews,"₪ 5,965",78,641 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Hilton Garden Inn New York/Manhattan-Chelsea,"4,392 reviews","₪ 4,458",79,"4,392 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Park Lane New York,"4,077 reviews","₪ 7,867",80,"4,077 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,"Holiday Inn Express New York City Chelsea, an IHG Hotel","3,917 reviews","₪ 3,985",81,"3,917 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,"InterContinental New York Barclay Hotel, an IHG Hotel","1,561 reviews","₪ 6,203",82,"1,561 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,"Holiday Inn Express - Times Square South, an IHG Hotel","3,629 reviews","₪ 4,375",83,"3,629 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,SpringHill Suites by Marriott New York Manhattan/Times Square South,"7,296 reviews","₪ 4,472",84,"7,296 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,Renaissance New York Chelsea Hotel,892 reviews,"₪ 5,061",85,892 reviews
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,West Side YMCA,"13,500 reviews","₪ 2,028",86,"13,500 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel","4,618 reviews","₪ 3,473",87,"4,618 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,TownePlace Suites by Marriott New York Manhattan/Times Square,"1,597 reviews","₪ 4,613",88,"1,597 reviews"
Booking,4,13 June 2024,18 June 2024,22 June 2024,5,4,"The Draper New York, Tapestry Collection by Hilton","1,479 reviews","₪ 4,388",89,"1,479 reviews"
