website,snapshot_number,snapshot_date,start_date_str,end_date_str,ttt,los,name,rating,price,index_in_page,reviews_amount
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Nolitan Hotel SoHo - New York,"1,388 reviews","₪ 5,316",69,"1,388 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Ned NoMad,44 reviews,"₪ 8,451",70,44 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Frederick Hotel Tribeca,"2,263 reviews","₪ 8,967",71,"2,263 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Courtyard New York Manhattan/Midtown East,"1,534 reviews","₪ 9,445",72,"1,534 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Marmara Park Avenue,393 reviews,"₪ 10,328",73,393 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Renaissance New York Chelsea Hotel,901 reviews,"₪ 10,596",74,901 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Eurostars Wall Street,"1,164 reviews","₪ 3,038",75,"1,164 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Arthouse Hotel,"1,888 reviews","₪ 3,362",76,"1,888 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Ace Hotel New York,"1,725 reviews","₪ 3,985",77,"1,725 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Moderne Hotel,950 reviews,"₪ 5,089",78,950 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Ameritania at Times Square,"5,850 reviews","₪ 5,289",79,"5,850 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Aliz Hotel Times Square,"5,547 reviews","₪ 6,667",80,"5,547 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Pod 51,"10,981 reviews","₪ 2,377",81,"10,981 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Hampton Inn Manhattan Grand Central,"1,314 reviews","₪ 4,080",82,"1,314 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,"Holiday Inn Express New York City Chelsea, an IHG Hotel","3,911 reviews","₪ 4,250",83,"3,911 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Sohotel,"1,718 reviews","₪ 4,496",84,"1,718 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,"Crowne Plaza Times Square Manhattan, an IHG Hotel","6,862 reviews","₪ 4,778",85,"6,862 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Freehand New York,"1,877 reviews","₪ 4,843",86,"1,877 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Hotel Boutique at Grand Central,"1,820 reviews","₪ 4,923",87,"1,820 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Evelyn NoMad,"2,986 reviews","₪ 5,273",88,"2,986 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Aloft Harlem,542 reviews,"₪ 2,129",89,542 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Home2 Suites By Hilton New York Times Square,678 reviews,"₪ 4,298",90,678 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Courtyard New York Manhattan/Upper East Side,741 reviews,"₪ 4,283",91,741 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,"The New Yorker, A Wyndham Hotel","15,300 reviews","₪ 4,787",92,"15,300 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Delta Hotels by Marriott New York Times Square,"2,717 reviews","₪ 5,094",93,"2,717 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Four Points by Sheraton Manhattan SoHo Village,894 reviews,"₪ 6,160",94,894 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Millennium Hilton New York One UN Plaza,"2,267 reviews","₪ 7,627",95,"2,267 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Hotel at Fifth Avenue,"3,782 reviews","₪ 4,326",96,"3,782 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,"Dream Midtown, by Hyatt","1,250 reviews","₪ 5,350",97,"1,250 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,NoMo SoHo,"1,220 reviews","₪ 5,545",98,"1,220 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Hilton Garden Inn New York/Tribeca,652 reviews,"₪ 6,308",99,652 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Hotel Edison Times Square,"15,432 reviews","₪ 4,590",100,"15,432 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Aloft Manhattan Downtown - Financial District,"1,182 reviews","₪ 6,117",101,"1,182 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Millennium Downtown New York,"5,094 reviews","₪ 7,583",102,"5,094 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,New York Hilton Midtown,"1,754 reviews","₪ 9,602",103,"1,754 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Sixty LES,872 reviews,"₪ 4,070",104,872 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Shoreham Hotel,"2,476 reviews","₪ 4,571",105,"2,476 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Park Central,"5,752 reviews","₪ 5,119",106,"5,752 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Millennium Hotel Broadway Times Square,"7,728 reviews","₪ 5,227",107,"7,728 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Four Points by Sheraton New York Downtown,"2,305 reviews","₪ 8,122",108,"2,305 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Heritage Hotel New York City,"3,476 reviews","₪ 3,326",109,"3,476 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,SoHo 54,"2,889 reviews","₪ 5,563",110,"2,889 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Hotel Hayden New York,"2,700 reviews","₪ 6,309",111,"2,700 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Chelsean New York,"1,653 reviews","₪ 5,691",112,"1,653 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,OYO Times Square,"1,858 reviews","₪ 3,878",113,"1,858 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Mondrian Park Avenue,"1,340 reviews","₪ 5,127",114,"1,340 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Manhattan at Times Square,"7,593 reviews","₪ 3,802",115,"7,593 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Hotel Chelsea,"1,093 reviews","₪ 6,245",116,"1,093 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Wallace Hotel,"1,566 reviews","₪ 7,694",117,"1,566 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,"The Ritz-Carlton New York, NoMad",72 reviews,"₪ 12,657",118,72 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Nine Orchard,63 reviews,"₪ 5,136",119,63 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Greenwich Hotel,90 reviews,"₪ 9,197",120,90 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Hotel 32 32,692 reviews,"₪ 4,218",121,692 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Ludlow Hotel,"1,201 reviews","₪ 5,396",122,"1,201 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Baccarat Hotel and Residences New York,298 reviews,"₪ 11,074",123,298 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Collective Governors Island,75 reviews,"₪ 4,750",124,75 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Placemakr Wall Street,"2,677 reviews","₪ 4,833",125,"2,677 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Merrion Row Hotel and Public House,702 reviews,"₪ 5,392",126,702 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Bowery Hotel,353 reviews,"₪ 6,638",127,353 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Concorde Hotel New York,"1,887 reviews","₪ 7,738",128,"1,887 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Graduate New York,"3,842 reviews","₪ 4,369",129,"3,842 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Mercer,211 reviews,"₪ 5,955",130,211 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Henn na Hotel New York,"3,104 reviews","₪ 9,173",131,"3,104 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Plaza,551 reviews,"₪ 10,908",132,551 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,"The Ritz-Carlton New York, Central Park",130 reviews,"₪ 12,354",133,130 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,"Mandarin Oriental, New York",325 reviews,"₪ 14,487",134,325 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Northern Lights Mansion,357 reviews,"₪ 2,686",135,357 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Lombardy Hotel,866 reviews,"₪ 5,260",136,866 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,East Harlem Hostel,72 reviews,"₪ 1,385",137,72 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Harlem Getaway,445 reviews,"₪ 1,754",138,445 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Edge Hotel Washington Heights,407 reviews,"₪ 2,278",139,407 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Harlem Cascades,629 reviews,"₪ 2,350",140,629 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Chambers powered by Sonder,715 reviews,"₪ 4,122",141,715 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Kixby,180 reviews,"₪ 5,123",142,180 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Best Western Premier Empire State Hotel,"1,417 reviews","₪ 5,571",143,"1,417 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Luxury Collection Hotel Manhattan Midtown,337 reviews,"₪ 13,696",144,337 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,HI New York City Hostel,"15,620 reviews","₪ 1,985",145,"15,620 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Washington Square Hotel,918 reviews,"₪ 3,160",146,918 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,Motto By Hilton New York City Times Square,439 reviews,"₪ 4,411",147,439 reviews
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,New York Marriott Marquis,"2,784 reviews","₪ 6,986",148,"2,784 reviews"
Booking,5,20 June 2024,24 June 2024,26 June 2024,4,2,The Belvedere Hotel,"5,654 reviews","₪ 4,042",149,"5,654 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,YOTEL New York Times Square,"6,097 reviews","₪ 4,069",1,"6,097 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Roxy Hotel New York,"1,248 reviews","₪ 11,244",2,"1,248 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,1600ft TriBeCa Townhouse - Luxury & Spacious,5 reviews,"₪ 29,218",3,5 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Luxury Midtown West 4 Bedroom Apartment Near Radio City,9 reviews,"₪ 31,270",4,9 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Margaritaville Resort Times Square,"3,174 reviews","₪ 7,277",5,"3,174 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,NH Collection New York Madison Avenue,"2,015 reviews","₪ 9,155",6,"2,015 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Hotel Barrière Fouquet's New York,42 reviews,"₪ 18,267",7,42 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Casa Cipriani New York,68 reviews,"₪ 14,519",8,68 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Pendry Manhattan West,178 reviews,"₪ 16,375",9,178 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,The Whitby Hotel,151 reviews,"₪ 48,051",10,151 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,The Fifth Avenue Hotel,16 reviews,"₪ 12,772",11,16 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,LUMA Hotel - Times Square,"3,953 reviews","₪ 10,895",12,"3,953 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Equinox Hotel Hudson Yards New York City,378 reviews,"₪ 18,062",13,378 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Trump International New York,"1,186 reviews","₪ 9,547",14,"1,186 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Tempo By Hilton New York Times Square,649 reviews,"₪ 7,030",15,649 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,70 Park Avenue Hotel,"1,856 reviews","₪ 7,086",16,"1,856 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Hard Rock Hotel New York,"2,467 reviews","₪ 7,450",17,"2,467 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Four Seasons Hotel New York Downtown,146 reviews,"₪ 19,555",18,146 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Hotel Indigo Lower East Side New York,642 reviews,"₪ 6,674",19,642 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Cozy place in midtown NYC,7 reviews,"₪ 4,348",20,7 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",964 reviews,"₪ 5,200",21,964 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,citizenM New York Bowery,"3,099 reviews","₪ 5,623",22,"3,099 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Hotel Beacon,"2,546 reviews","₪ 6,047",23,"2,546 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Park Terrace Hotel,"3,530 reviews","₪ 10,306",24,"3,530 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,The St. Regis New York,140 reviews,"₪ 19,904",25,140 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Royalton Park Avenue,"1,919 reviews","₪ 14,061",26,"1,919 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,UNTITLED 3 Freeman Alley,288 reviews,"₪ 4,880",27,288 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Riu Plaza Manhattan Times Square,"11,814 reviews","₪ 5,195",28,"11,814 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,citizenM New York Times Square,"3,864 reviews","₪ 6,408",29,"3,864 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"The Beekman, A Thompson Hotel, by Hyatt",346 reviews,"₪ 7,351",30,346 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Motto by Hilton New York City Chelsea,"2,621 reviews","₪ 7,772",31,"2,621 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,CIVILIAN Hotel,"3,823 reviews","₪ 7,790",32,"3,823 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Pestana Park Avenue,"1,131 reviews","₪ 13,485",33,"1,131 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,ModernHaus SoHo,956 reviews,"₪ 9,463",34,956 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Hotel Lucerne,"1,787 reviews","₪ 5,095",35,"1,787 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Michelangelo Hotel,"1,526 reviews","₪ 7,532",36,"1,526 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"Kimpton Hotel Theta, an IHG Hotel",692 reviews,"₪ 8,146",37,692 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Renaissance New York Midtown Hotel,"1,443 reviews","₪ 10,776",38,"1,443 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,The Prince Kitano New York,827 reviews,"₪ 12,098",39,827 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,The Gregorian New York City,580 reviews,"₪ 6,067",40,580 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,M Social Hotel Times Square New York,"10,908 reviews","₪ 7,770",41,"10,908 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"Park South Hotel, part of JdV by Hyatt",309 reviews,"₪ 8,197",42,309 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Virgin Hotels New York City,"1,007 reviews","₪ 8,137",43,"1,007 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"The Pierre, A Taj Hotel, New York",790 reviews,"₪ 9,939",44,790 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Residence Inn by Marriott New York Manhattan/ Midtown Eastside,412 reviews,"₪ 11,609",45,412 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Gansevoort Meatpacking,998 reviews,"₪ 16,309",46,998 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Grayson Hotel,678 reviews,"₪ 16,088",47,678 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,The Mark New York,8 reviews,"₪ 16,483",48,8 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,45 Times Square Hotel,"1,734 reviews","₪ 6,962",49,"1,734 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Hyatt House New York/Chelsea,"1,396 reviews","₪ 7,728",50,"1,396 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Soho Grand Hotel,"1,766 reviews","₪ 7,936",51,"1,766 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,The Renwick,"2,205 reviews","₪ 8,862",52,"2,205 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Hyatt Centric Times Square New York,"1,282 reviews","₪ 10,841",53,"1,282 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"The Chatwal, The Unbound Collection by Hyatt",66 reviews,"₪ 11,134",54,66 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,The New York EDITION,84 reviews,"₪ 24,098",55,84 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,The Manhattan Club,"3,635 reviews","₪ 8,725",56,"3,635 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Warren Street Hotel,4 reviews,"₪ 11,468",57,4 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Renaissance New York Harlem Hotel,596 reviews,"₪ 4,160",58,596 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,The FIDI Hotel,"1,077 reviews","₪ 4,653",59,"1,077 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Hotel Belleclaire Central Park,"4,354 reviews","₪ 5,073",60,"4,354 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Pestana CR7 Times Square,"2,443 reviews","₪ 5,301",61,"2,443 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,World Center Hotel,"3,730 reviews","₪ 6,409",62,"3,730 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Hyatt Centric Wall Street New York,599 reviews,"₪ 7,074",63,599 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"Club Quarters Hotel World Trade Center, New York","4,107 reviews","₪ 6,919",64,"4,107 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Park Lane New York,"4,107 reviews","₪ 9,506",65,"4,107 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Pod Times Square,"22,301 reviews","₪ 4,737",66,"22,301 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Moxy NYC Downtown,"1,451 reviews","₪ 6,878",67,"1,451 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"The Beekman Tower, Trademark Collection by Wyndham","1,212 reviews","₪ 7,358",68,"1,212 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Hyatt Centric Midtown 5th Avenue New York,777 reviews,"₪ 9,694",69,777 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"The Algonquin Hotel Times Square, Autograph Collection",142 reviews,"₪ 13,698",70,142 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Andaz 5th Avenue-a concept by Hyatt,151 reviews,"₪ 37,426",71,151 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,WestHouse Hotel New York,"1,678 reviews","₪ 11,039",72,"1,678 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Radio Hotel,"1,301 reviews","₪ 3,110",73,"1,301 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"Club Quarters Hotel Grand Central, New York","4,511 reviews","₪ 6,547",74,"4,511 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Nolitan Hotel SoHo - New York,"1,388 reviews","₪ 7,013",75,"1,388 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"InterContinental New York Times Square, an IHG Hotel","1,726 reviews","₪ 9,475",76,"1,726 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Courtyard New York Manhattan/Midtown East,"1,534 reviews","₪ 9,880",77,"1,534 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,The Frederick Hotel Tribeca,"2,263 reviews","₪ 12,738",78,"2,263 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,The Ned NoMad,44 reviews,"₪ 12,815",79,44 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,The Marmara Park Avenue,393 reviews,"₪ 15,065",80,393 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Eurostars Wall Street,"1,164 reviews","₪ 4,330",81,"1,164 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Arthouse Hotel,"1,888 reviews","₪ 5,044",82,"1,888 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Ace Hotel New York,"1,725 reviews","₪ 5,892",83,"1,725 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"voco Times Square South New York, an IHG Hotel","3,039 reviews","₪ 6,386",84,"3,039 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Ameritania at Times Square,"5,850 reviews","₪ 7,759",85,"5,850 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Moderne Hotel,950 reviews,"₪ 8,024",86,950 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Aliz Hotel Times Square,"5,547 reviews","₪ 9,468",87,"5,547 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Pod 51,"10,981 reviews","₪ 3,393",88,"10,981 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"Holiday Inn Express New York City Chelsea, an IHG Hotel","3,911 reviews","₪ 5,397",89,"3,911 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Hampton Inn Manhattan Grand Central,"1,314 reviews","₪ 6,134",90,"1,314 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"Club Quarters Hotel Times Square, New York","3,280 reviews","₪ 6,318",91,"3,280 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Hotel Boutique at Grand Central,"1,820 reviews","₪ 6,547",92,"1,820 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"Crowne Plaza Times Square Manhattan, an IHG Hotel","6,862 reviews","₪ 6,800",93,"6,862 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Sohotel,"1,718 reviews","₪ 6,813",94,"1,718 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,The Evelyn NoMad,"2,986 reviews","₪ 7,636",95,"2,986 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Freehand New York,"1,877 reviews","₪ 8,051",96,"1,877 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Aloft Harlem,542 reviews,"₪ 3,588",97,542 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"The New Yorker, A Wyndham Hotel","15,300 reviews","₪ 5,141",98,"15,300 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Home2 Suites By Hilton New York Times Square,678 reviews,"₪ 6,021",99,678 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Courtyard New York Manhattan/Upper East Side,741 reviews,"₪ 6,425",100,741 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Delta Hotels by Marriott New York Times Square,"2,717 reviews","₪ 6,467",101,"2,717 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Four Points by Sheraton Manhattan SoHo Village,894 reviews,"₪ 6,954",102,894 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Millennium Hilton New York One UN Plaza,"2,267 reviews","₪ 9,796",103,"2,267 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Sofitel New York,"1,021 reviews","₪ 14,167",104,"1,021 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,The Hotel at Fifth Avenue,"3,782 reviews","₪ 5,645",105,"3,782 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,NoMo SoHo,"1,220 reviews","₪ 7,335",106,"1,220 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,"Dream Midtown, by Hyatt","1,250 reviews","₪ 7,890",107,"1,250 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Hilton Garden Inn New York/Tribeca,652 reviews,"₪ 8,229",108,652 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Hotel Edison Times Square,"15,432 reviews","₪ 6,331",109,"15,432 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Hilton New York Fashion District,728 reviews,"₪ 7,509",110,728 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Aloft Manhattan Downtown - Financial District,"1,182 reviews","₪ 7,662",111,"1,182 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Millennium Downtown New York,"5,094 reviews","₪ 10,266",112,"5,094 reviews"
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,Fairfield Inn & Suites by Marriott New York Manhattan/Fifth Avenue,586 reviews,"₪ 11,330",113,586 reviews
Booking,5,20 June 2024,24 June 2024,27 June 2024,4,3,New York Hilton Midtown,"1,754 reviews","₪ 14,584",114,"1,754 reviews"
